scorer,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000
bodyparts,snout,snout,snout,right-forepaw,right-forepaw,right-forepaw,left-forepaw,left-forepaw,left-forepaw,right-hindpaw,right-hindpaw,right-hindpaw,left-hindpaw,left-hindpaw,left-hindpaw,tail-base,tail-base,tail-base
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
18,515.0180053710938,169.14064025878906,0.9999998807907104,488.2567138671875,162.3229522705078,0.9999996423721313,472.379638671875,179.2673797607422,0.9999997615814209,444.9378662109375,151.8450927734375,0.9999992847442627,428.6632080078125,193.50936889648438,0.9999995231628418,405.9481506347656,168.91505432128906,0.9999998807907104
19,515.1141357421875,169.19447326660156,0.9999998807907104,488.294189453125,162.2533721923828,0.9999996423721313,472.43035888671875,179.24234008789062,0.9999997615814209,444.98211669921875,151.83665466308594,0.9999994039535522,428.69024658203125,193.4658966064453,0.9999996423721313,405.86798095703125,168.89407348632812,0.9999998807907104
20,515.7215576171875,168.59742736816406,0.9999996423721313,488.95428466796875,162.10011291503906,0.9999996423721313,472.6092529296875,179.41094970703125,0.9999995231628418,445.0949401855469,151.67529296875,0.9999990463256836,429.15673828125,194.29603576660156,0.9999996423721313,405.6795959472656,169.0885467529297,0.9999998807907104
21,515.6053466796875,167.28643798828125,1.0,488.6799011230469,161.53173828125,0.9999996423721313,473.8359069824219,179.44525146484375,0.9999995231628418,444.9418029785156,151.64820861816406,0.9999991655349731,428.8317565917969,194.2560577392578,0.9999996423721313,406.3586730957031,168.86282348632812,0.9999998807907104
22,517.5692749023438,163.5301513671875,1.0,489.79998779296875,160.70664978027344,0.999997615814209,476.782958984375,179.14810180664062,0.9999996423721313,444.67376708984375,151.8112335205078,0.9999990463256836,429.0958251953125,194.1765594482422,0.9999995231628418,406.39739990234375,169.03819274902344,0.9999998807907104
23,520.5797119140625,161.2627410888672,0.9999998807907104,486.76690673828125,160.2957000732422,0.9999972581863403,487.6999816894531,176.86036682128906,0.9999984502792358,444.4418640136719,151.49839782714844,0.9999988079071045,428.91790771484375,194.24424743652344,0.9999995231628418,406.2543029785156,168.71376037597656,0.9999998807907104
24,523.5877685546875,163.17481994628906,0.9999998807907104,488.4209289550781,161.6246337890625,0.9999977350234985,490.9962158203125,177.14202880859375,0.9999990463256836,445.6105041503906,151.49533081054688,0.9999992847442627,427.2884216308594,194.4178466796875,0.9999996423721313,407.3716125488281,168.88888549804688,0.9999997615814209
25,525.2642211914062,163.65402221679688,0.9999998807907104,489.25836181640625,161.6186065673828,0.999996542930603,491.9694519042969,177.57810974121094,0.9999991655349731,446.5203552246094,150.98080444335938,0.9999992847442627,427.92559814453125,194.57534790039062,0.9999996423721313,408.17437744140625,169.2445068359375,0.9999994039535522
26,525.009521484375,163.68923950195312,0.9999998807907104,489.0420227050781,160.94984436035156,0.9999939203262329,492.1499328613281,177.00291442871094,0.9999995231628418,445.3843994140625,151.44029235839844,0.9999995231628418,428.23736572265625,194.09927368164062,0.9999995231628418,408.5795593261719,169.5165252685547,0.999998927116394
27,524.7431030273438,163.72314453125,0.9999998807907104,489.4577331542969,161.1073760986328,0.9999885559082031,491.9441223144531,176.57908630371094,0.9999994039535522,445.1085205078125,151.40390014648438,0.9999995231628418,428.2876281738281,194.1124725341797,0.9999995231628418,408.3785400390625,169.4263458251953,0.9999991655349731
28,524.797119140625,164.2371063232422,1.0,489.17486572265625,160.77548217773438,0.9999920129776001,491.7886962890625,176.35939025878906,0.9999994039535522,444.9107971191406,151.30661010742188,0.9999996423721313,428.5633239746094,194.55661010742188,0.9999995231628418,408.4554443359375,169.2452850341797,0.9999990463256836
29,525.044677734375,164.66627502441406,0.9999998807907104,488.9238586425781,160.361572265625,0.9999948740005493,491.62310791015625,177.035888671875,0.9999996423721313,444.9579162597656,151.38783264160156,0.9999995231628418,428.5089416503906,194.49607849121094,0.9999995231628418,408.26483154296875,169.4705810546875,0.9999990463256836
30,525.0800170898438,164.6431427001953,0.9999998807907104,488.8746337890625,160.26116943359375,0.9999949932098389,491.67498779296875,177.02613830566406,0.9999996423721313,444.9248352050781,151.39073181152344,0.9999995231628418,428.44647216796875,194.53550720214844,0.9999995231628418,408.2206115722656,169.2819061279297,0.9999990463256836
31,525.3784790039062,164.64073181152344,0.9999998807907104,488.7424011230469,159.87710571289062,0.999996542930603,491.7069396972656,177.06961059570312,0.9999996423721313,445.14056396484375,151.3297119140625,0.9999995231628418,428.50128173828125,194.4658966064453,0.9999995231628418,407.8227233886719,169.01007080078125,0.9999994039535522
32,525.0279541015625,165.15277099609375,0.9999998807907104,489.0506286621094,160.3448944091797,0.9999957084655762,492.1557922363281,176.81886291503906,0.9999996423721313,445.19964599609375,151.3800048828125,0.9999994039535522,428.50921630859375,194.4140625,0.9999995231628418,408.6589050292969,169.29005432128906,0.9999984502792358
33,527.2521362304688,164.79000854492188,0.9999997615814209,488.58770751953125,160.49221801757812,0.9999972581863403,492.3351135253906,176.89613342285156,0.9999997615814209,445.2943420410156,151.26556396484375,0.9999996423721313,428.53106689453125,194.23114013671875,0.9999995231628418,408.757568359375,169.4333038330078,0.9999984502792358
34,530.838134765625,163.3231658935547,1.0,488.7629699707031,160.60842895507812,0.9999966621398926,492.12506103515625,177.0372314453125,0.9999997615814209,445.39373779296875,151.32505798339844,0.9999996423721313,428.21795654296875,194.23825073242188,0.9999996423721313,409.1051330566406,169.87159729003906,0.9999979734420776
35,536.7803344726562,164.18438720703125,1.0,489.00775146484375,159.96185302734375,0.999992847442627,491.32867431640625,177.216064453125,0.9999998807907104,446.0623474121094,151.08729553222656,0.9999996423721313,429.10125732421875,194.62130737304688,0.9999995231628418,408.746826171875,169.92892456054688,0.9999991655349731
36,537.1669921875,165.53073120117188,1.0,489.7169189453125,162.0841064453125,0.9999874830245972,492.2047424316406,177.25672912597656,0.9999997615814209,445.4025573730469,150.95953369140625,0.9999996423721313,429.7080078125,195.078857421875,0.9999992847442627,409.80645751953125,170.78929138183594,0.9999983310699463
37,537.4149169921875,167.82940673828125,1.0,489.0746154785156,162.64833068847656,0.9999926090240479,493.23541259765625,177.38577270507812,0.9999996423721313,445.7964782714844,150.96141052246094,0.9999996423721313,430.96282958984375,194.86892700195312,0.999998927116394,409.4805603027344,170.81927490234375,0.9999982118606567
38,538.0504150390625,169.64434814453125,0.9999997615814209,488.941162109375,160.7904052734375,0.9999856948852539,492.1102294921875,176.8870849609375,0.9999996423721313,445.6225891113281,151.0498504638672,0.9999997615814209,431.656005859375,194.2618865966797,0.9999995231628418,410.0758972167969,169.72769165039062,0.9999985694885254
39,537.1190185546875,169.2039337158203,0.9999997615814209,490.6578369140625,159.88758850097656,0.9999791383743286,491.84722900390625,176.6455078125,0.9999995231628418,445.44403076171875,150.3246612548828,0.9999998807907104,431.604736328125,192.39830017089844,0.9999988079071045,416.22308349609375,169.45245361328125,0.9999988079071045
40,537.1312866210938,169.2594451904297,0.9999997615814209,490.6792907714844,159.91200256347656,0.9999781847000122,491.81585693359375,176.56033325195312,0.9999994039535522,445.51824951171875,150.33445739746094,0.9999998807907104,431.6834411621094,192.4078369140625,0.999998927116394,416.0189208984375,169.3695068359375,0.9999986886978149
41,537.6290893554688,170.33853149414062,0.9999997615814209,490.78460693359375,158.97653198242188,0.9999756813049316,491.7009582519531,176.42919921875,0.9999991655349731,445.4645690917969,150.26571655273438,0.9999997615814209,436.0559387207031,192.832275390625,0.9999997615814209,421.0719909667969,168.6795654296875,0.9999997615814209
42,537.4856567382812,170.37664794921875,0.9999997615814209,496.8133544921875,156.15570068359375,0.9998784065246582,492.5782165527344,177.66111755371094,0.9999997615814209,445.87640380859375,150.2491455078125,0.9999995231628418,447.28277587890625,192.5265655517578,0.9999986886978149,423.8921813964844,170.46424865722656,0.9999997615814209
43,537.6036376953125,169.9792022705078,0.9999998807907104,515.6072998046875,160.53424072265625,0.9999964237213135,493.23272705078125,177.64541625976562,1.0,445.953369140625,150.57980346679688,0.9999998807907104,470.6065673828125,189.51287841796875,0.9999995231628418,428.2530212402344,173.40884399414062,0.9999974966049194
44,538.6710815429688,169.8446044921875,0.9999998807907104,518.286865234375,160.41769409179688,0.9999971389770508,493.36138916015625,177.85052490234375,1.0,445.8668212890625,150.9031982421875,0.9999997615814209,470.31536865234375,186.9979705810547,0.9999995231628418,429.4994201660156,173.7028350830078,0.9999977350234985
45,539.1393432617188,169.8300323486328,0.9999998807907104,517.2364501953125,159.50473022460938,0.9999982118606567,494.4064636230469,177.6227264404297,1.0,445.774658203125,151.7040252685547,0.9999996423721313,469.2776184082031,186.86546325683594,0.9999996423721313,430.3148193359375,174.586669921875,0.9999969005584717
46,539.1214599609375,170.14939880371094,0.9999998807907104,517.7393188476562,159.72108459472656,0.9999974966049194,494.226806640625,177.3633575439453,0.9999998807907104,446.1580505371094,151.3732452392578,0.9999997615814209,467.7389221191406,186.59828186035156,0.9999997615814209,430.6437683105469,173.69317626953125,0.9999969005584717
47,539.3778076171875,169.8988800048828,0.9999997615814209,518.3959350585938,159.7251434326172,0.999996542930603,493.91119384765625,177.48851013183594,0.9999998807907104,447.68878173828125,151.02915954589844,0.9999996423721313,467.6131286621094,186.76275634765625,0.9999997615814209,431.3868103027344,172.73843383789062,0.9999984502792358
48,539.3231811523438,169.80514526367188,0.9999998807907104,518.0421752929688,159.47586059570312,0.9999985694885254,493.97027587890625,177.4569091796875,0.9999998807907104,447.191650390625,151.64468383789062,0.9999991655349731,469.1507263183594,187.6326141357422,0.9999998807907104,432.53338623046875,173.8760223388672,0.9999994039535522
49,540.3715209960938,168.8050537109375,1.0,517.73681640625,159.32176208496094,0.9999986886978149,494.00787353515625,177.23202514648438,0.9999998807907104,447.3277282714844,151.570068359375,0.9999991655349731,469.09405517578125,187.7756805419922,0.9999998807907104,432.3857421875,173.61463928222656,0.9999994039535522
50,542.687744140625,167.0792694091797,1.0,517.9434204101562,158.827880859375,0.9999990463256836,494.2607727050781,177.3141632080078,0.9999998807907104,448.0986633300781,151.41175842285156,0.9999995231628418,469.66680908203125,188.12925720214844,0.9999998807907104,433.0146179199219,173.31227111816406,0.9999996423721313
51,542.6885986328125,167.12730407714844,1.0,517.9306030273438,158.79379272460938,0.9999990463256836,494.26141357421875,177.32003784179688,0.9999998807907104,448.1732482910156,151.3692626953125,0.9999995231628418,469.63543701171875,188.124755859375,0.9999998807907104,432.9922180175781,173.30020141601562,0.9999996423721313
52,544.0520629882812,166.39894104003906,1.0,517.8306884765625,158.4438018798828,0.9999991655349731,494.3607177734375,177.48477172851562,0.9999998807907104,447.9839782714844,151.82183837890625,0.9999990463256836,470.0476379394531,188.27947998046875,0.9999997615814209,433.24139404296875,173.64675903320312,0.9999995231628418
53,544.0478515625,166.55859375,1.0,517.8133544921875,158.27593994140625,0.9999991655349731,494.26617431640625,177.7323760986328,0.9999998807907104,449.1492614746094,151.5679931640625,0.9999996423721313,469.7773742675781,187.85707092285156,0.9999997615814209,434.3224792480469,172.1951141357422,0.9999997615814209
54,542.8530883789062,167.55223083496094,1.0,517.8123168945312,158.36990356445312,0.9999990463256836,493.8193054199219,177.56838989257812,0.9999998807907104,450.3065185546875,151.19952392578125,0.9999998807907104,469.9848327636719,187.77584838867188,0.9999997615814209,436.2154541015625,173.01580810546875,0.9999997615814209
55,541.8546752929688,168.86289978027344,0.9999997615814209,517.3366088867188,158.7601776123047,0.9999985694885254,493.8756408691406,177.392333984375,0.9999998807907104,450.4617614746094,151.17822265625,0.9999997615814209,470.0350646972656,187.5713348388672,0.9999997615814209,436.1878662109375,172.72235107421875,0.9999997615814209
56,540.718505859375,169.2723846435547,0.9999997615814209,517.7010498046875,158.90150451660156,0.9999980926513672,493.885986328125,177.33143615722656,0.9999998807907104,449.9710693359375,151.46847534179688,0.9999996423721313,469.92230224609375,187.59622192382812,0.9999997615814209,434.952392578125,173.44561767578125,0.9999997615814209
57,540.9970703125,169.93553161621094,0.9999996423721313,517.9107666015625,158.78150939941406,0.9999984502792358,493.79034423828125,177.4064483642578,0.9999997615814209,449.846435546875,151.47438049316406,0.9999997615814209,469.4881591796875,187.43643188476562,0.9999997615814209,435.1446228027344,173.7799072265625,0.9999996423721313
58,541.4215087890625,169.594970703125,0.9999998807907104,517.8070678710938,159.08628845214844,0.9999984502792358,494.0259094238281,177.19273376464844,0.9999997615814209,449.7239074707031,151.5607147216797,0.9999996423721313,469.3493347167969,187.31153869628906,0.9999997615814209,435.61090087890625,173.75070190429688,0.9999996423721313
59,540.7935180664062,169.53199768066406,0.9999998807907104,517.5413208007812,159.05267333984375,0.9999983310699463,493.94036865234375,177.3355255126953,0.9999997615814209,449.7770690917969,151.59803771972656,0.9999997615814209,469.1942138671875,187.32188415527344,0.9999997615814209,435.6909484863281,173.56048583984375,0.9999996423721313
60,541.2601318359375,168.72421264648438,0.9999997615814209,517.8012084960938,158.89682006835938,0.9999983310699463,493.9132385253906,177.4501495361328,0.9999998807907104,450.0301513671875,152.08058166503906,0.9999991655349731,468.8072204589844,186.4438018798828,0.9999997615814209,436.3375244140625,174.1526336669922,0.9999996423721313
61,541.2608642578125,168.72589111328125,0.9999997615814209,517.8076782226562,158.90211486816406,0.9999983310699463,493.8964538574219,177.45652770996094,0.9999998807907104,450.01348876953125,152.08676147460938,0.9999990463256836,468.8107604980469,186.426025390625,0.9999997615814209,436.3280944824219,174.1562957763672,0.9999996423721313
62,541.7747802734375,168.6691436767578,0.9999997615814209,517.307373046875,158.73020935058594,0.9999986886978149,494.1847839355469,177.56341552734375,0.9999998807907104,450.1281433105469,151.96182250976562,0.9999992847442627,469.1286926269531,186.75753784179688,0.9999997615814209,435.9007873535156,173.9394989013672,0.9999997615814209
63,543.15625,168.57212829589844,0.9999986886978149,518.6611938476562,159.4329833984375,0.9999963045120239,494.1073913574219,177.8638153076172,0.9999998807907104,450.0846252441406,151.7976531982422,0.9999994039535522,468.902099609375,186.75338745117188,0.9999997615814209,435.5366516113281,173.9084014892578,0.9999997615814209
64,541.57275390625,169.05197143554688,0.9999994039535522,518.7318115234375,159.3737030029297,0.9999974966049194,493.72119140625,177.75265502929688,0.9999998807907104,449.9679260253906,152.18270874023438,0.9999991655349731,468.88897705078125,186.56922912597656,0.9999997615814209,435.61627197265625,174.1868896484375,0.9999997615814209
65,540.906005859375,169.5093536376953,0.9999991655349731,518.5439453125,159.51112365722656,0.9999963045120239,493.89105224609375,177.92440795898438,0.9999997615814209,449.935791015625,151.894287109375,0.9999995231628418,468.7900390625,186.4864959716797,0.9999997615814209,435.799072265625,173.8611297607422,0.9999997615814209
66,541.1959228515625,170.240966796875,0.9999971389770508,518.5717163085938,159.40774536132812,0.9999967813491821,493.8721008300781,177.886962890625,0.9999998807907104,449.7752685546875,151.8866424560547,0.9999994039535522,468.9513244628906,186.71299743652344,0.9999997615814209,436.0350036621094,173.8179931640625,0.9999996423721313
67,540.407470703125,170.69679260253906,0.9999954700469971,518.4528198242188,159.3707733154297,0.9999971389770508,493.9725036621094,177.66453552246094,0.9999997615814209,450.157958984375,151.7885284423828,0.9999995231628418,469.11529541015625,186.86033630371094,0.9999997615814209,436.020263671875,173.66641235351562,0.9999997615814209
68,540.066162109375,170.60577392578125,0.9999955892562866,518.6134643554688,159.1660919189453,0.9999966621398926,493.9837646484375,177.7320098876953,0.9999997615814209,450.3148193359375,151.31309509277344,0.9999997615814209,469.0438537597656,186.81370544433594,0.9999997615814209,435.5084533691406,173.59092712402344,0.9999997615814209
69,541.1326293945312,171.52256774902344,0.9999955892562866,518.080078125,159.3323516845703,0.9999972581863403,493.7762451171875,177.84490966796875,0.9999997615814209,449.7628173828125,151.82289123535156,0.9999996423721313,469.0134582519531,186.73565673828125,0.9999997615814209,435.38287353515625,173.73187255859375,0.9999997615814209
70,541.3826293945312,170.8645477294922,0.9999990463256836,518.310546875,159.31951904296875,0.9999971389770508,493.9272766113281,177.91090393066406,0.9999997615814209,449.63861083984375,151.86936950683594,0.9999996423721313,469.12554931640625,186.75485229492188,0.9999997615814209,435.2701416015625,173.9126739501953,0.9999997615814209
71,542.2847290039062,170.7798614501953,0.9999995231628418,518.1917724609375,159.17782592773438,0.9999979734420776,493.9838562011719,177.57266235351562,0.9999997615814209,449.68438720703125,151.83612060546875,0.9999996423721313,469.152587890625,186.8982391357422,0.9999997615814209,435.79986572265625,174.04278564453125,0.9999998807907104
72,542.8560180664062,171.00743103027344,0.9999996423721313,517.7327270507812,159.2188720703125,0.9999979734420776,493.57440185546875,177.30455017089844,0.9999998807907104,451.1498107910156,151.54559326171875,0.9999997615814209,470.23687744140625,187.0907440185547,0.9999997615814209,435.8829650878906,173.99539184570312,0.9999997615814209
73,541.9107666015625,170.2005615234375,0.9999996423721313,518.1213989257812,159.6356964111328,0.9999971389770508,493.1114807128906,177.68157958984375,0.9999997615814209,450.4765930175781,151.72019958496094,0.9999997615814209,470.1426086425781,187.03060913085938,0.9999997615814209,436.3511962890625,174.04261779785156,0.9999997615814209
74,542.35400390625,169.9136199951172,0.9999996423721313,518.156494140625,159.3387451171875,0.9999979734420776,493.61328125,177.2889404296875,0.9999997615814209,450.86212158203125,151.63966369628906,0.9999998807907104,470.04376220703125,186.99143981933594,0.9999997615814209,436.2872314453125,174.01292419433594,0.9999997615814209
75,541.3082275390625,169.46739196777344,0.9999997615814209,518.0375366210938,159.42698669433594,0.9999978542327881,494.0265808105469,177.00254821777344,0.9999997615814209,451.14886474609375,151.66580200195312,0.9999998807907104,470.0221252441406,187.1385955810547,0.9999998807907104,436.5865173339844,173.86831665039062,0.9999997615814209
76,540.5930786132812,169.16650390625,0.9999996423721313,518.0345458984375,159.27212524414062,0.9999978542327881,494.08258056640625,177.25656127929688,0.9999997615814209,451.0741271972656,151.59205627441406,0.9999998807907104,470.1961975097656,187.1636199951172,0.9999997615814209,436.5043640136719,173.88937377929688,0.9999997615814209
77,541.3640747070312,168.818115234375,0.9999995231628418,518.3191528320312,159.3278045654297,0.9999974966049194,493.4591979980469,177.22503662109375,0.9999997615814209,450.6508483886719,151.6228485107422,0.9999997615814209,470.1804504394531,187.2621307373047,0.9999997615814209,436.27825927734375,173.9771270751953,0.9999997615814209
78,542.4397583007812,168.9473114013672,0.9999997615814209,518.0070190429688,159.01556396484375,0.9999984502792358,493.6498718261719,177.14047241210938,0.9999997615814209,450.95867919921875,151.6379852294922,0.9999998807907104,469.9836730957031,187.0576629638672,0.9999997615814209,436.50592041015625,174.06004333496094,0.9999996423721313
