;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Time;Experiment;Experiment
;snout;snout;right-forepaw;right-forepaw;left-forepaw;left-forepaw;right-hindpaw;right-hindpaw;left-hindpaw;left-hindpaw;tail-base;tail-base;;Status;Trial
;x;y;x;y;x;y;x;y;x;y;x;y;;;
Frame;;;;;;;;;;;;;;;
2913;411.35170072317123;237.7317008972168;401.65425968170166;231.4746606349945;;;388.7439739704132;207.04392623901367;361.0942099094391;223.7712721824646;356.81455117464066;185.06845712661743;161.6;True;InterTrial
2916;409.98777651786804;237.36208820343018;400.9668548107147;231.0290231704712;;;388.4096719622612;206.50770902633667;360.9756820201874;224.03182315826416;356.57525676488876;185.30531454086304;161.782;True;InterTrial
2919;414.52656149864197;238.23543214797974;401.78931641578674;235.08787339925766;;;388.72144412994385;206.56673073768616;360.74904918670654;223.98841190338135;356.71043944358826;185.39799976348877;161.962;True;InterTrial
2922;406.27384185791016;236.3646439909935;399.2769660949707;231.53385663032532;393.7373423576355;236.14287853240967;388.4240369796753;206.50787830352783;360.3340549468994;223.911630153656;356.6238161921501;184.9905698299408;162.142;True;InterTrial
2925;408.4735550880432;236.53162318468094;399.30259466171265;229.7767858505249;394.2018588781357;235.93818012997508;387.8094751983881;206.02301454544067;360.470246553421;223.67736768722534;356.2218884527683;185.57025814056396;162.321;True;InterTrial
2928;410.2546888589859;238.14567613601685;399.3796491622925;232.0006194114685;;;388.93715769052505;206.0976505279541;360.0762724876404;223.58916664123535;355.9407648444176;185.09313011169434;162.502;True;InterTrial
2931;405.89988672733307;236.09017231315374;401.42237091064453;234.04693365097046;;;388.2074923813343;205.34046733379364;360.3578658103943;224.03843069076538;356.3792381286621;185.28705739974976;162.682;True;InterTrial
2934;403.3116294145584;237.21801388263702;401.844313621521;233.71005153656006;;;388.8073348402977;205.9123466014862;360.11655950546265;223.67205214500427;356.7167585492134;185.28554487228394;162.862;True;InterTrial
2937;406.12045454978943;238.92920422554016;399.29036235809326;234.14432334899902;;;388.6684499979019;205.72055912017822;360.64597511291504;223.93566060066223;356.6611571907997;185.36538362503052;163.042;True;InterTrial
2940;410.0615283250809;238.95647478103638;400.9282627105713;234.0482096672058;;;388.50438594818115;206.57157278060913;360.71676754951477;222.90951085090637;356.59196293354034;184.91207551956177;163.223;True;InterTrial
2943;408.7278378009796;238.048024892807;399.6657991409302;232.48626947402954;;;387.71207988262177;205.90517938137054;360.5201950073242;222.8324840068817;356.523768723011;184.9364275932312;163.403;True;InterTrial
2946;218.05078065395355;673.652471780777;403.02144396305084;237.02387380599976;;;388.77148246765137;205.9365792274475;360.5730540752411;223.0519461631775;356.1768023967743;184.67931175231934;163.585;True;InterTrial
2949;217.94665002822876;672.716391324997;401.4901428222656;237.50898683071136;;;388.78363424539566;205.80027866363525;359.94532537460327;222.6504032611847;356.6228191256523;184.0518593788147;163.765;True;InterTrial
